Customer,Route,VehicleClass,SourceVehicleLabel,LineType,BillingType,PricingBasis,Rate,Currency,ValidFrom,ValidTo,SourceReference,Status
"RTL","RIYADH → MAKKAH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1550,"SAR","","","Primary Row 457","ACTIVE_CANDIDATE"
"RTL","RIYADH → HAFRABATAIN","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1050,"SAR","","","Primary Row 458","ACTIVE_CANDIDATE"
"RTL","RIYADH → HAFRABATAIN","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1300,"SAR","","","Primary Row 459","ACTIVE_CANDIDATE"
"RTL","RIYADH → ZULFI","5 TON","5 TON","SINGLE_TRIP","EXTRA","",800,"SAR","","","Primary Row 460","ACTIVE_CANDIDATE"
"RTL","RIYADH → ZULFI","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1100,"SAR","","","Primary Row 461","ACTIVE_CANDIDATE"
"RTL","RIYADH → ALRAS","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1000,"SAR","","","Primary Row 462","ACTIVE_CANDIDATE"
"RTL","RIYADH → ALRAS","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1250,"SAR","","","Primary Row 463","ACTIVE_CANDIDATE"
"RTL","RIYADH → QASEEM","5 TON","5 TON","SINGLE_TRIP","EXTRA","",950,"SAR","","","Primary Row 464","ACTIVE_CANDIDATE"
"RTL","RIYADH → QASEEM","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1200,"SAR","","","Primary Row 465","ACTIVE_CANDIDATE"
"RTL","RIYADH → WADI AL DAWASIR","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1100,"SAR","","","Primary Row 466","ACTIVE_CANDIDATE"
"RTL","RIYADH → WADI AL DAWASIR","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1500,"SAR","","","Primary Row 467","ACTIVE_CANDIDATE"
"RTL","RIYADH → MAJMAH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",700,"SAR","","","Primary Row 468","ACTIVE_CANDIDATE"
"RTL","RIYADH → MAJMAH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",950,"SAR","","","Primary Row 469","ACTIVE_CANDIDATE"
"RTL","RIYADH → DAWADAMI","5 TON","5 TON","SINGLE_TRIP","EXTRA","",800,"SAR","","","Primary Row 470","ACTIVE_CANDIDATE"
"RTL","RIYADH → DAWADAMI","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1100,"SAR","","","Primary Row 471","ACTIVE_CANDIDATE"
"RTL","RIYADH → DAMMAM","5 TON","5 TON","SINGLE_TRIP","EXTRA","",900,"SAR","","","Primary Row 472","ACTIVE_CANDIDATE"
"RTL","RIYADH → DAMMAM","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1200,"SAR","","","Primary Row 473","ACTIVE_CANDIDATE"
"RTL","RIYADH → TABUK","5 TON","5 TON","SINGLE_TRIP","EXTRA","",2550,"SAR","","","Primary Row 474","ACTIVE_CANDIDATE"
"RTL","RIYADH → TABUK","10 TON","10 TON","SINGLE_TRIP","EXTRA","",3000,"SAR","","","Primary Row 475","ACTIVE_CANDIDATE"
"RTL","RIYADH → MADINA","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1400,"SAR","","","Primary Row 476","ACTIVE_CANDIDATE"
"RTL","RIYADH → MADINA","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1750,"SAR","","","Primary Row 477","ACTIVE_CANDIDATE"
"RTL","RIYADH → HOFUF","5 TON","5 TON","SINGLE_TRIP","EXTRA","",850,"SAR","","","Primary Row 478","ACTIVE_CANDIDATE"
"RTL","RIYADH → HOFUF","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1100,"SAR","","","Primary Row 479","ACTIVE_CANDIDATE"
"RTL","RIYADH → ABHA","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1400,"SAR","","","Primary Row 480","ACTIVE_CANDIDATE"
"RTL","RIYADH → ABHA","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1800,"SAR","","","Primary Row 481","ACTIVE_CANDIDATE"
"RTL","RIYADH → BISHA","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1200,"SAR","","","Primary Row 482","ACTIVE_CANDIDATE"
"RTL","RIYADH → BISHA","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1600,"SAR","","","Primary Row 483","ACTIVE_CANDIDATE"
"RTL","JEDDAH → MAKKAH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",450,"SAR","","","Primary Row 484","ACTIVE_CANDIDATE"
"RTL","JEDDAH → MAKKAH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",550,"SAR","","","Primary Row 485","ACTIVE_CANDIDATE"
"RTL","JEDDAH → TAIF","5 TON","5 TON","SINGLE_TRIP","EXTRA","",850,"SAR","","","Primary Row 486","ACTIVE_CANDIDATE"
"RTL","JEDDAH → TAIF","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1150,"SAR","","","Primary Row 487","ACTIVE_CANDIDATE"
"RTL","JEDDAH → MADINA","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1000,"SAR","","","Primary Row 488","ACTIVE_CANDIDATE"
"RTL","JEDDAH → MADINA","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1300,"SAR","","","Primary Row 489","ACTIVE_CANDIDATE"
"RTL","JEDDAH → RIYADH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1400,"SAR","","","Primary Row 490","ACTIVE_CANDIDATE"
"RTL","JEDDAH → RIYADH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1700,"SAR","","","Primary Row 491","ACTIVE_CANDIDATE"
"RTL","JEDDAH → ABHA","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1300,"SAR","","","Primary Row 492","ACTIVE_CANDIDATE"
"RTL","JEDDAH → ABHA","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1700,"SAR","","","Primary Row 493","ACTIVE_CANDIDATE"
"RTL","JEDDAH → JAZAN","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1650,"SAR","","","Primary Row 494","ACTIVE_CANDIDATE"
"RTL","JEDDAH → JAZAN","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1900,"SAR","","","Primary Row 495","ACTIVE_CANDIDATE"
"RTL","JEDDAH → QUNFUDHA","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1300,"SAR","","","Primary Row 496","ACTIVE_CANDIDATE"
"RTL","JEDDAH → QUNFUDHA","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1650,"SAR","","","Primary Row 497","ACTIVE_CANDIDATE"
"RTL","JEDDAH → YANBU","5 TON","5 TON","SINGLE_TRIP","EXTRA","",900,"SAR","","","Primary Row 498","ACTIVE_CANDIDATE"
"RTL","JEDDAH → YANBU","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1250,"SAR","","","Primary Row 499","ACTIVE_CANDIDATE"
"RTL","RIYADH → RIYADH (SINGLE)","5 TON","5 TON","SINGLE_TRIP","EXTRA","",375,"SAR","","","Primary Row 500","ACTIVE_CANDIDATE"
"RTL","RIYADH → RIYADH (SINGLE)","10 TON","10 TON","SINGLE_TRIP","EXTRA","",475,"SAR","","","Primary Row 501","ACTIVE_CANDIDATE"
"RTL","RIYADH → RIYADH (10 HRS)","5 TON","5 TON","SINGLE_TRIP","EXTRA","",575,"SAR","","","Primary Row 502","ACTIVE_CANDIDATE"
"RTL","RIYADH → RIYADH (10 HRS)","10 TON","10 TON","SINGLE_TRIP","EXTRA","",700,"SAR","","","Primary Row 503","ACTIVE_CANDIDATE"
"Horizon","RIYADH → JEDDAH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1450,"SAR","","","Primary Row 504","ACTIVE_CANDIDATE"
"Horizon","RIYADH → JEDDAH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1790,"SAR","","","Primary Row 505","ACTIVE_CANDIDATE"
"Horizon","RIYADH → MAKKAH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1450,"SAR","","","Primary Row 506","ACTIVE_CANDIDATE"
"Horizon","RIYADH → MAKKAH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1790,"SAR","","","Primary Row 507","ACTIVE_CANDIDATE"
"Horizon","RIYADH → MADINAH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1850,"SAR","","","Primary Row 508","ACTIVE_CANDIDATE"
"Horizon","RIYADH → MADINAH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",2070,"SAR","","","Primary Row 509","ACTIVE_CANDIDATE"
"Horizon","RIYADH → YANBU","5 TON","5 TON","SINGLE_TRIP","EXTRA","",2130,"SAR","","","Primary Row 510","ACTIVE_CANDIDATE"
"Horizon","RIYADH → YANBU","10 TON","10 TON","SINGLE_TRIP","EXTRA","",2690,"SAR","","","Primary Row 511","ACTIVE_CANDIDATE"
"Horizon","RIYADH → TAIF","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1400,"SAR","","","Primary Row 512","ACTIVE_CANDIDATE"
"Horizon","RIYADH → TAIF","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1790,"SAR","","","Primary Row 513","ACTIVE_CANDIDATE"
"Horizon","RIYADH → DAMMAM ( KHOBAR )","5 TON","5 TON","SINGLE_TRIP","EXTRA","",895,"SAR","","","Primary Row 514","ACTIVE_CANDIDATE"
"Horizon","RIYADH → DAMMAM ( KHOBAR )","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1345,"SAR","","","Primary Row 515","ACTIVE_CANDIDATE"
"Horizon","RIYADH → AL AHSA ( HOFUF )","5 TON","5 TON","SINGLE_TRIP","EXTRA","",895,"SAR","","","Primary Row 516","ACTIVE_CANDIDATE"
"Horizon","RIYADH → AL AHSA ( HOFUF )","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1290,"SAR","","","Primary Row 517","ACTIVE_CANDIDATE"
"Horizon","RIYADH → JUBAIL","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1175,"SAR","","","Primary Row 518","ACTIVE_CANDIDATE"
"Horizon","RIYADH → JUBAIL","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1455,"SAR","","","Primary Row 519","ACTIVE_CANDIDATE"
"Horizon","RIYADH → ABHA / KHAMIS MUSHAIT","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1905,"SAR","","","Primary Row 520","ACTIVE_CANDIDATE"
"Horizon","RIYADH → ABHA / KHAMIS MUSHAIT","10 TON","10 TON","SINGLE_TRIP","EXTRA","",2240,"SAR","","","Primary Row 521","ACTIVE_CANDIDATE"
"Horizon","RIYADH → QASIM ( BURAIDAH )","5 TON","5 TON","SINGLE_TRIP","EXTRA","",950,"SAR","","","Primary Row 522","ACTIVE_CANDIDATE"
"Horizon","RIYADH → QASIM ( BURAIDAH )","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1345,"SAR","","","Primary Row 523","ACTIVE_CANDIDATE"
"Horizon","RIYADH → HAIL","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1400,"SAR","","","Primary Row 524","ACTIVE_CANDIDATE"
"Horizon","RIYADH → HAIL","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1905,"SAR","","","Primary Row 525","ACTIVE_CANDIDATE"
"Horizon","RIYADH → HAFAR AL BATIN","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1345,"SAR","","","Primary Row 526","ACTIVE_CANDIDATE"
"Horizon","RIYADH → HAFAR AL BATIN","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1850,"SAR","","","Primary Row 527","ACTIVE_CANDIDATE"
"Horizon","RIYADH → TABUK","5 TON","5 TON","SINGLE_TRIP","EXTRA","",2465,"SAR","","","Primary Row 528","ACTIVE_CANDIDATE"
"Horizon","RIYADH → TABUK","10 TON","10 TON","SINGLE_TRIP","EXTRA","",3135,"SAR","","","Primary Row 529","ACTIVE_CANDIDATE"
"Horizon","RIYADH → SKAKA","5 TON","5 TON","SINGLE_TRIP","EXTRA","",2015,"SAR","","","Primary Row 530","ACTIVE_CANDIDATE"
"Horizon","RIYADH → SKAKA","10 TON","10 TON","SINGLE_TRIP","EXTRA","",2465,"SAR","","","Primary Row 531","ACTIVE_CANDIDATE"
"Horizon","RIYADH → RIYADH LOCAL","5 TON","5 TON","SINGLE_TRIP","EXTRA","",350,"SAR","","","Primary Row 532","ACTIVE_CANDIDATE"
"Horizon","RIYADH → RIYADH LOCAL","10 TON","10 TON","SINGLE_TRIP","EXTRA","",450,"SAR","","","Primary Row 533","ACTIVE_CANDIDATE"
"Horizon","WITHIN CITY SAME DAY DELIVERY → WITHIN CITY SAME DAY DELIVERY","5 TON","5 TON","SINGLE_TRIP","EXTRA","",75,"SAR","","","Primary Row 534","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → JEDDAH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1200,"SAR","","","Primary Row 539","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → JEDDAH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1600,"SAR","","","Primary Row 540","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → MAKKAH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1200,"SAR","","","Primary Row 541","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → MAKKAH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1600,"SAR","","","Primary Row 542","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → TAIF","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1200,"SAR","","","Primary Row 543","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → TAIF","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1450,"SAR","","","Primary Row 544","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → TAIF-MAKKAH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1499.5,"SAR","","","Primary Row 545","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → TAIF-MAKKAH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1750,"SAR","","","Primary Row 546","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → MAKKAH-JEDDAH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1500,"SAR","","","Primary Row 547","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → MAKKAH-JEDDAH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1750,"SAR","","","Primary Row 548","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → DAMMAM","5 TON","5 TON","SINGLE_TRIP","EXTRA","",850,"SAR","","","Primary Row 549","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → DAMMAM","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1050,"SAR","","","Primary Row 550","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → HOFUF","5 TON","5 TON","SINGLE_TRIP","EXTRA","",600,"SAR","","","Primary Row 551","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → HOFUF","10 TON","10 TON","SINGLE_TRIP","EXTRA","",900,"SAR","","","Primary Row 552","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → QATIF","5 TON","5 TON","SINGLE_TRIP","EXTRA","",850,"SAR","","","Primary Row 553","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → QATIF","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1050,"SAR","","","Primary Row 554","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → BURAIDAH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",650,"SAR","","","Primary Row 555","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → BURAIDAH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",950,"SAR","","","Primary Row 556","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → HAIL-TABUK","5 TON","5 TON","SINGLE_TRIP","EXTRA","",2150,"SAR","","","Primary Row 557","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → HAIL-TABUK","10 TON","10 TON","SINGLE_TRIP","EXTRA","",2750,"SAR","","","Primary Row 558","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → TABUK","5 TON","5 TON","SINGLE_TRIP","EXTRA","",2100,"SAR","","","Primary Row 559","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → TABUK","10 TON","10 TON","SINGLE_TRIP","EXTRA","",2600,"SAR","","","Primary Row 560","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → HAIL","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1100,"SAR","","","Primary Row 561","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → HAIL","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1300,"SAR","","","Primary Row 562","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → MADINA-YANBU","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1950,"SAR","","","Primary Row 563","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → MADINA-YANBU","10 TON","10 TON","SINGLE_TRIP","EXTRA","",2150,"SAR","","","Primary Row 564","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → YANBU","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1850,"SAR","","","Primary Row 565","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → YANBU","10 TON","10 TON","SINGLE_TRIP","EXTRA","",2050,"SAR","","","Primary Row 566","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → MADINA","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1450,"SAR","","","Primary Row 567","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → MADINA","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1750,"SAR","","","Primary Row 568","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → DAWADMI","5 TON","5 TON","SINGLE_TRIP","EXTRA","",700,"SAR","","","Primary Row 569","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → DAWADMI","10 TON","10 TON","SINGLE_TRIP","EXTRA","",900,"SAR","","","Primary Row 570","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → HAFER AL BATIN","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1050,"SAR","","","Primary Row 571","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → HAFER AL BATIN","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1250,"SAR","","","Primary Row 572","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → NAJRAN","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1750,"SAR","","","Primary Row 573","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → NAJRAN","10 TON","10 TON","SINGLE_TRIP","EXTRA","",2050,"SAR","","","Primary Row 574","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → ABHA","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1650,"SAR","","","Primary Row 575","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → ABHA","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1950,"SAR","","","Primary Row 576","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → JIZAN","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1850,"SAR","","","Primary Row 577","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → JIZAN","10 TON","10 TON","SINGLE_TRIP","EXTRA","",2150,"SAR","","","Primary Row 578","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → AL KHARJ","5 TON","5 TON","SINGLE_TRIP","EXTRA","",500,"SAR","","","Primary Row 579","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → AL KHARJ","10 TON","10 TON","SINGLE_TRIP","EXTRA","",650,"SAR","","","Primary Row 580","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → RIYADH LOCAL","5 TON","5 TON","SINGLE_TRIP","EXTRA","",400,"SAR","","","Primary Row 581","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → RIYADH LOCAL","10 TON","10 TON","SINGLE_TRIP","EXTRA","",500,"SAR","","","Primary Row 582","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → RIYADH LOCAL 10 HOURS","5 TON","5 TON","SINGLE_TRIP","EXTRA","",500,"SAR","","","Primary Row 583","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → RIYADH LOCAL 10 HOURS","10 TON","10 TON","SINGLE_TRIP","EXTRA","",600,"SAR","","","Primary Row 584","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → RIYADH LOCAL 12 HOURS","5 TON","5 TON","SINGLE_TRIP","EXTRA","",550,"SAR","","","Primary Row 585","ACTIVE_CANDIDATE"
"Arkan Barwan","RIYADH → RIYADH LOCAL 12 HOURS","10 TON","10 TON","SINGLE_TRIP","EXTRA","",650,"SAR","","","Primary Row 586","ACTIVE_CANDIDATE"
"Arkan Barwan","DAMMAM → HOFUF","5 TON","5 TON","SINGLE_TRIP","EXTRA","",500,"SAR","","","Primary Row 587","ACTIVE_CANDIDATE"
"Arkan Barwan","DAMMAM → HOFUF","10 TON","10 TON","SINGLE_TRIP","EXTRA","",650,"SAR","","","Primary Row 588","ACTIVE_CANDIDATE"
"Arkan Barwan","DAMMAM → RIYADH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",850,"SAR","","","Primary Row 589","ACTIVE_CANDIDATE"
"Arkan Barwan","DAMMAM → RIYADH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1050,"SAR","","","Primary Row 590","ACTIVE_CANDIDATE"
"Arkan Barwan","JEDDAH → MAKKAH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",600,"SAR","","","Primary Row 591","ACTIVE_CANDIDATE"
"Arkan Barwan","JEDDAH → MAKKAH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",750,"SAR","","","Primary Row 592","ACTIVE_CANDIDATE"
"Arkan Barwan","JEDDAH → TAIF","5 TON","5 TON","SINGLE_TRIP","EXTRA","",700,"SAR","","","Primary Row 593","ACTIVE_CANDIDATE"
"Arkan Barwan","JEDDAH → TAIF","10 TON","10 TON","SINGLE_TRIP","EXTRA","",900,"SAR","","","Primary Row 594","ACTIVE_CANDIDATE"
"Arkan Barwan","JEDDAH → KHAMIS","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1650,"SAR","","","Primary Row 595","ACTIVE_CANDIDATE"
"Arkan Barwan","JEDDAH → KHAMIS","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1950,"SAR","","","Primary Row 596","ACTIVE_CANDIDATE"
"Arkan Barwan","JEDDAH → NAJRAN","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1950,"SAR","","","Primary Row 597","ACTIVE_CANDIDATE"
"Arkan Barwan","JEDDAH → NAJRAN","10 TON","10 TON","SINGLE_TRIP","EXTRA","",2500,"SAR","","","Primary Row 598","ACTIVE_CANDIDATE"
"Arkan Barwan","JEDDAH → JIZAN","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1550,"SAR","","","Primary Row 599","ACTIVE_CANDIDATE"
"Arkan Barwan","JEDDAH → JIZAN","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1900,"SAR","","","Primary Row 600","ACTIVE_CANDIDATE"
"Arkan Barwan","JEDDAH → QUNFADA","5 TON","5 TON","SINGLE_TRIP","EXTRA","",850,"SAR","","","Primary Row 601","ACTIVE_CANDIDATE"
"Arkan Barwan","JEDDAH → QUNFADA","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1050,"SAR","","","Primary Row 602","ACTIVE_CANDIDATE"
"Arkan Barwan","JEDDAH → JEDDAH LOCAL","5 TON","5 TON","SINGLE_TRIP","EXTRA","",400,"SAR","","","Primary Row 603","ACTIVE_CANDIDATE"
"Arkan Barwan","JEDDAH → JEDDAH LOCAL","10 TON","10 TON","SINGLE_TRIP","EXTRA","",500,"SAR","","","Primary Row 604","ACTIVE_CANDIDATE"
"Arkan Barwan","TAIF → AL BAHA","5 TON","5 TON","SINGLE_TRIP","EXTRA","",650,"SAR","","","Primary Row 605","ACTIVE_CANDIDATE"
"Arkan Barwan","TAIF → AL BAHA","10 TON","10 TON","SINGLE_TRIP","EXTRA","",850,"SAR","","","Primary Row 606","ACTIVE_CANDIDATE"
"Arkan Barwan","KHAMIS → NAJRAN","5 TON","5 TON","SINGLE_TRIP","EXTRA","",750,"SAR","","","Primary Row 607","ACTIVE_CANDIDATE"
"Arkan Barwan","KHAMIS → NAJRAN","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1050,"SAR","","","Primary Row 608","ACTIVE_CANDIDATE"
"Arkan Barwan","KHAMIS → JIZAN","5 TON","5 TON","SINGLE_TRIP","EXTRA","",700,"SAR","","","Primary Row 609","ACTIVE_CANDIDATE"
"Arkan Barwan","KHAMIS → JIZAN","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1000,"SAR","","","Primary Row 610","ACTIVE_CANDIDATE"
"Arkan Barwan","JEDDAH → MADINAH","5 TON","5 TON","SINGLE_TRIP","EXTRA","",900,"SAR","","","Primary Row 611","ACTIVE_CANDIDATE"
"Arkan Barwan","JEDDAH → MADINAH","10 TON","10 TON","SINGLE_TRIP","EXTRA","",1100,"SAR","","","Primary Row 612","ACTIVE_CANDIDATE"
"Arkan Barwan","JEDDAH → YANBU","5 TON","5 TON","SINGLE_TRIP","EXTRA","",850,"SAR","","","Primary Row 613","ACTIVE_CANDIDATE"
"Arkan Barwan","JEDDAH → YANBU","10 TON","10 TON","SINGLE_TRIP","EXTRA","",950,"SAR","","","Primary Row 614","ACTIVE_CANDIDATE"
"Arkan Barwan","JEDDAH → TABUK","5 TON","5 TON","SINGLE_TRIP","EXTRA","",1850,"SAR","","","Primary Row 615","ACTIVE_CANDIDATE"
"Arkan Barwan","JEDDAH → TABUK","10 TON","10 TON","SINGLE_TRIP","EXTRA","",2250,"SAR","","","Primary Row 616","ACTIVE_CANDIDATE"
"AKS","RIYADH → TABUK","3-4 TON","DYNA 3 TON","SINGLE_TRIP","EXTRA","",2150,"SAR","","","Primary Row 617","ACTIVE_CANDIDATE"
"AKS","RIYADH → TABUK","10 TON","LORRY","SINGLE_TRIP","EXTRA","",2800,"SAR","","","Primary Row 618","ACTIVE_CANDIDATE"
"AKS","RIYADH → TABUK","40 FEET","40 FEET","SINGLE_TRIP","EXTRA","",4500,"SAR","","","Primary Row 619","ACTIVE_CANDIDATE"
"AKS","RIYADH → HAIL+TABUK","3-4 TON","DYNA 3 TON","SINGLE_TRIP","EXTRA","",2300,"SAR","","","Primary Row 620","ACTIVE_CANDIDATE"
"AKS","RIYADH → HAIL+TABUK","10 TON","LORRY","SINGLE_TRIP","EXTRA","",3100,"SAR","","","Primary Row 621","ACTIVE_CANDIDATE"
"AKS","RIYADH → HAIL+TABUK","40 FEET","40 FEET","SINGLE_TRIP","EXTRA","",5000,"SAR","","","Primary Row 622","ACTIVE_CANDIDATE"
"AKS","RIYADH → BURAIDHA","3-4 TON","DYNA 3 TON","SINGLE_TRIP","EXTRA","",850,"SAR","","","Primary Row 623","ACTIVE_CANDIDATE"
"AKS","RIYADH → BURAIDHA","10 TON","LORRY","SINGLE_TRIP","EXTRA","",1200,"SAR","","","Primary Row 624","ACTIVE_CANDIDATE"
"AKS","RIYADH → BURAIDHA","40 FEET","40 FEET","SINGLE_TRIP","EXTRA","",1650,"SAR","","","Primary Row 625","ACTIVE_CANDIDATE"
"AKS","RIYADH → BUR+HAIL+TABUK","3-4 TON","DYNA 3 TON","SINGLE_TRIP","EXTRA","",2500,"SAR","","","Primary Row 626","ACTIVE_CANDIDATE"
